transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
3940,26,2747,2017-07-28,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,1993-05-26
3941,0,1930,2017-07-02,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,2016-12-06
3942,74,1762,2017-12-09,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91 ,2014-10-10
3943,17,3273,2017-07-21,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,2010-11-05
3944,17,508,2017-04-17,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,1995-10-24
3945,97,1234,2017-10-06,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96 ,2016-03-29
3946,93,1233,2017-09-05,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,1991-05-06
3947,1,1494,2017-05-18,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2016-11-14
3948,10,1811,2017-07-20,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,2014-03-03
3949,48,1924,2017-10-30,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,1997-02-09
3950,75,3349,2017-05-23,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95 ,2006-05-22
3951,70,219,2017-03-02,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43 ,2015-04-11
3952,10,1994,2017-07-10,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,2002-08-31
3953,84,1129,2017-03-02,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,2004-08-07
3954,5,7,2017-04-21,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,2004-09-28
3955,84,2559,2017-08-29,,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,1992-10-02
3956,94,2569,2017-08-19,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,2013-06-09
3957,10,882,2017-08-29,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,2013-03-12
3958,89,1200,2017-08-01,,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48 ,2010-06-07
3959,1,1469,2017-10-17,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2011-04-16
3960,38,1933,2017-06-29,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,2011-03-16
3961,65,1568,2017-02-27,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,2010-08-20
3962,16,2917,2017-04-13,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",1994-09-09
3963,66,1613,2017-07-05,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33 ,2010-11-05
3964,99,811,2017-07-09,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89 ,1994-08-10
3965,17,103,2017-08-17,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,1996-04-05
3966,91,1111,2017-07-26,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,2003-09-09
3967,12,3369,2017-02-27,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,2004-08-17
3968,33,1539,2017-08-04,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",2003-03-18
3969,33,3406,2017-04-23,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",2011-03-16
3970,27,994,2017-11-18,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,1992-10-11
3971,69,2090,2017-07-20,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,1992-10-02
3972,8,1363,2017-04-04,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13 ",2011-04-16
3973,7,2742,2017-07-24,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",1997-05-10
3974,85,156,2017-03-01,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36 ,2015-08-02
3975,0,2720,2017-04-25,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,1999-06-23
3976,9,3100,2017-07-21,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,1991-11-07
3977,9,1361,2017-07-05,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,1991-11-07
3978,45,2002,2017-08-05,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,1993-04-12
3979,54,1616,2017-08-06,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,2006-11-10
3980,5,2298,2017-04-22,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,2004-09-28
3981,39,3209,2017-02-05,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48 ,2010-06-07
3982,53,232,2017-01-23,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58 ,1997-02-09
3983,49,398,2017-09-17,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,2012-06-04
3984,14,440,2017-11-15,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",2003-08-05
3985,96,1669,2017-02-22,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,2004-01-16
3986,5,407,2017-02-04,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,2004-08-17
3987,19,1723,2017-11-11,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,2010-05-05
3988,74,2902,2017-06-17,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91 ,1995-12-19
3989,85,660,2017-12-18,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91 ,2000-05-22
3990,3,2745,2017-01-31,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2012-09-15
3991,45,787,2017-09-10,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,1997-02-09
3992,1,3172,2017-11-05,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2016-11-14
3993,98,1909,2017-08-15,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03 ,1994-08-10
3994,38,1328,2017-05-11,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,2011-05-09
3995,80,667,2017-08-08,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,2012-05-18
3996,17,1622,2017-10-13,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74 ,1993-04-20
3997,64,638,2017-05-10,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",2011-08-24
3998,90,3277,2017-11-23,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,2005-05-10
3999,79,3086,2017-04-21,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,2013-09-16
4000,36,2314,2017-11-12,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,2006-10-01
4001,34,1916,2017-07-08,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,2013-03-12
4002,5,3224,2017-01-07,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,2011-08-29
4003,3,2893,2017-11-01,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2006-05-22
4004,0,485,2017-08-19,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,1997-05-10
4005,56,937,2017-02-19,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90 ,1997-10-04
4006,33,2402,2017-01-29,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",1992-10-11
4007,64,1717,2017-03-06,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,2012-05-18
4008,94,590,2017-09-16,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,1991-05-06
4009,78,1070,2017-12-30,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,2004-07-25
4010,69,1074,2017-12-14,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,1997-01-25
4011,61,1253,2017-05-26,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,2015-06-17
4012,36,1332,2017-01-11,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,1997-05-10
4013,0,6,2017-09-16,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,1999-07-20
4014,92,1755,2017-03-28,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",2003-01-05
4015,46,3451,2017-11-19,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,1999-07-20
4016,18,270,2017-11-04,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,1993-05-26
4017,99,471,2017-07-31,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89 ,1994-08-10
4018,33,1713,2017-10-30,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",2011-05-09
4019,92,1162,2017-08-16,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",2004-01-16
4020,14,1276,2017-05-06,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",2003-08-05
4021,15,817,2017-11-06,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,2013-03-12
4022,86,827,2017-06-07,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07 ,2004-08-07
4023,1,2775,2017-11-23,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2012-09-15
4024,82,1227,2017-10-26,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,1997-08-25
4025,0,3264,2017-05-05,TRUE,Approved,,,,,1880.4,,
4026,50,343,2017-02-15,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92 ,2003-02-16
4027,3,1402,2017-10-10,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2012-09-15
4028,55,2984,2017-04-13,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,1997-10-04
4029,96,1746,2017-05-17,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,2013-06-09
4030,71,2426,2017-08-23,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",2003-09-09
4031,23,694,2017-12-23,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,1993-04-12
4032,64,1584,2017-01-05,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,2012-05-18
4033,14,2836,2017-05-31,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",2003-08-05
4034,21,1579,2017-11-20,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,2011-05-07
4035,80,629,2017-02-06,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,2012-05-18
4036,79,1658,2017-03-25,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,2004-12-18
4037,82,3432,2017-05-21,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,1998-12-16
4038,97,1068,2017-04-23,FALSE,Approved,Solex,Standard,medium,large,202.62,$151.96 ,1994-08-10
4039,80,2662,2017-06-25,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,2004-08-07
4040,23,1887,2017-02-17,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,1991-08-05
4041,0,2125,2017-12-17,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,2015-06-17
4042,8,2574,2017-12-03,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13 ",2011-04-16
4043,33,3362,2017-01-11,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",1992-10-11
4044,52,2350,2017-04-11,,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,2003-07-21
4045,66,522,2017-03-18,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33 ,1992-10-02
4046,33,1727,2017-02-06,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",2008-03-19
4047,2,103,2017-11-11,,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,2003-02-07
4048,48,3430,2017-09-13,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,2003-02-16
4049,20,2272,2017-08-06,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",2010-05-05
4050,83,3087,2017-03-21,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,2013-09-16
4051,64,1522,2017-06-19,,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,2012-05-18
4052,5,289,2017-08-01,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,2005-08-09
4053,29,3312,2017-08-23,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,2000-11-03
4054,71,1409,2017-11-23,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",1995-10-24
4055,74,1265,2017-12-23,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91 ,2004-07-25
4056,26,2930,2017-02-16,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,1993-05-26
4057,49,2057,2017-02-09,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,2012-06-04
4058,31,620,2017-07-02,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,2010-06-07
4059,50,2969,2017-08-18,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92 ,2003-07-21
4060,35,1718,2017-04-15,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2016-11-14
4061,94,3402,2017-12-18,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,2013-06-09
4062,4,936,2017-07-12,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,1998-12-17
4063,34,3076,2017-03-02,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,2003-03-18
4064,96,1761,2017-10-25,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77 ",1994-08-10
4065,90,728,2017-12-05,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,2003-01-05
4066,81,886,2017-12-29,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,1991-07-10
4067,11,2240,2017-09-09,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",2010-05-05
4068,94,1317,2017-10-13,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,1997-02-09
4069,38,1408,2017-04-02,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2012-09-15
4070,72,1263,2017-08-26,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,2016-12-06
4071,83,2705,2017-12-15,,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,2013-09-16
4072,28,1135,2017-07-19,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36 ",1992-10-11
4073,34,2070,2017-04-03,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,2012-06-04
4074,0,1841,2017-04-09,FALSE,Approved,,,,,1541.62,,
4075,28,953,2017-03-10,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36 ",1991-08-05
4076,99,2833,2017-09-04,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89 ,1991-05-06
4077,21,141,2017-07-24,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,1996-11-09
4078,72,3266,2017-06-21,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,2002-08-31
4079,50,2999,2017-07-27,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92 ,2012-04-10
4080,12,3283,2017-10-30,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,2004-08-17
4081,57,790,2017-05-12,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,1991-01-21
4082,0,637,2017-01-12,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26 ,1993-07-15
4083,9,456,2017-01-03,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,2014-03-03
4084,23,1103,2017-05-01,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10 ,2003-09-10
4085,70,108,2017-11-16,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35 ,1991-05-06
4086,90,159,2017-10-25,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,2005-05-10
4087,67,3032,2017-01-20,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84 ,2003-08-05
4088,96,670,2017-09-05,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77 ",2002-10-10
4089,38,1113,2017-07-18,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,2011-03-16
4090,37,199,2017-06-29,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,1997-05-10
4091,0,1877,2017-01-18,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,2014-10-10
4092,0,137,2017-12-03,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26 ,1993-07-15
4093,39,579,2017-01-04,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48 ,2010-06-07
4094,48,2201,2017-07-01,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,2001-11-25
4095,90,500,2017-12-06,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,1999-06-23
4096,4,1446,2017-12-20,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,2005-08-09
4097,90,2377,2017-10-17,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,2011-08-29
4098,74,2630,2017-10-29,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91 ,2000-05-22
4099,24,3388,2017-05-19,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,2011-05-07
4100,92,154,2017-09-11,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",2003-01-05
4101,93,1229,2017-11-30,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,2000-11-03
4102,51,1465,2017-05-04,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",2015-10-18
4103,58,280,2017-10-16,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40 ,2015-10-18
4104,34,3319,2017-05-12,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,2011-03-16
4105,13,1058,2017-09-05,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,1996-11-09
4106,48,254,2017-02-26,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,2016-11-14
4107,36,1513,2017-08-31,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,1999-12-04
4108,5,2034,2017-05-07,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,2011-08-29
4109,43,47,2017-07-15,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,1999-12-04
4110,54,1322,2017-10-28,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,1993-06-23
4111,77,2780,2017-07-21,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,2003-09-09
4112,94,204,2017-06-18,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,2013-06-09
4113,3,875,2017-01-04,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2013-09-16
4114,13,3235,2017-05-22,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,2016-07-09
4115,91,759,2017-08-01,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,2014-10-10
4116,46,533,2017-04-28,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,2007-12-11
4117,63,819,2017-11-17,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,2005-10-22
4118,67,326,2017-04-04,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84 ,2005-10-22
4119,27,3003,2017-01-17,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,2006-11-10
4120,2,2523,2017-08-08,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,2012-09-15
4121,17,2098,2017-12-22,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74 ,1993-04-20
4122,29,1515,2017-07-24,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54 ,2016-11-22
4123,84,1692,2017-08-25,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,1999-07-26
4124,27,2566,2017-07-11,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,1999-06-23
4126,15,810,2017-03-04,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,2009-03-08
4127,43,1957,2017-12-11,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,1999-12-04
4128,0,3242,2017-01-04,TRUE,Approved,,,,,639.38,,
4129,31,1429,2017-11-29,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,1994-07-12
4130,73,643,2017-05-18,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,2002-08-31
4131,58,2136,2017-05-17,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,2003-07-21
4132,43,1355,2017-05-15,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,1999-12-04
4134,2,2609,2017-05-03,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,2011-08-29
4135,28,704,2017-04-28,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36 ",1991-08-05
4136,47,3399,2017-02-24,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42 ",2006-10-01
4137,4,3379,2017-04-03,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,2004-09-28
4138,96,2449,2017-10-15,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77 ",2002-10-10
4139,42,3206,2017-03-23,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",2008-03-19
4140,21,3279,2017-03-08,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,1996-04-05
4141,49,1292,2017-11-29,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,2012-06-04
4142,41,2945,2017-11-11,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,1997-05-10
4143,27,696,2017-12-09,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,1992-10-11
4145,0,1519,2017-05-15,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,1997-08-25
4146,3,3268,2017-05-09,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2012-04-10
4147,3,1589,2017-04-21,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2004-07-25
4148,80,1006,2017-11-22,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,2004-08-07
4149,44,1006,2017-11-23,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76 ,2012-04-10
4150,6,279,2017-01-30,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,2003-02-07
4151,15,1952,2017-08-25,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,2010-05-05
4152,56,2974,2017-03-05,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,1993-10-02
4153,0,428,2017-08-06,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21 ,1996-04-05
4154,74,123,2017-06-22,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,2014-07-28
4155,92,585,2017-09-24,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",1994-08-10
4156,92,2918,2017-01-14,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",1994-08-10
4157,26,3076,2017-03-16,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,2003-03-18
4158,26,1250,2017-01-13,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,1993-05-26
4159,27,1549,2017-12-27,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,1992-10-11
4160,69,1542,2017-08-19,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,1992-10-02
4161,94,1558,2017-03-11,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,2007-12-11
4162,1,867,2017-01-25,,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2016-11-14
